trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type,start station name,end station name
163265104,49,6/11/2021 22:44,6/11/2021 23:33,4211,33.984928,-118.469963,4215,34.014309,-118.491341,16155,1,One Way,Walk-up,standard,Pacific & North Venice,Downtown Santa Monica E Line Station
163264494,12,6/11/2021 22:49,6/11/2021 23:01,3082,34.04652,-118.237411,3037,34.034801,-118.231277,5006,1,One Way,Walk-up,standard,Traction & Rose,Imperial & 7th
163264493,11,6/11/2021 22:50,6/11/2021 23:01,3082,34.04652,-118.237411,3037,34.034801,-118.231277,20255,1,One Way,Walk-up,standard,Traction & Rose,Imperial & 7th
163264594,16,6/11/2021 22:51,6/11/2021 23:07,4246,34.023708,-118.279167,4266,34.026291,-118.277687,18954,30,One Way,Monthly Pass,electric,32nd & Figueroa,28th & Figueroa
161080925,26,5/20/2021 21:14,5/20/2021 21:40,4587,34.060791,-118.309067,4513,34.08371,-118.296021,6109,30,One Way,Monthly Pass,standard,Wiltern,Edgemont & Melrose
163264593,13,6/11/2021 22:54,6/11/2021 23:07,3048,34.041691,-118.235352,3035,34.048401,-118.260948,6017,30,One Way,Monthly Pass,standard,5th & Hewitt,Figueroa & 8th
163264694,18,6/11/2021 22:55,6/11/2021 23:13,4558,34.025688,-118.395302,4557,34.011799,-118.419441,13336,30,One Way,Monthly Pass,standard,Bagley & Venice,Venice & Sawtelle
163265097,37,6/11/2021 22:55,6/11/2021 23:32,3048,34.041691,-118.235352,3018,34.043732,-118.260139,6472,1,One Way,Walk-up,standard,5th & Hewitt,Grand & Olympic
163265096,37,6/11/2021 22:56,6/11/2021 23:33,3048,34.041691,-118.235352,3018,34.043732,-118.260139,5965,1,One Way,Walk-up,standard,5th & Hewitt,Grand & Olympic
163265095,31,6/11/2021 23:04,6/11/2021 23:35,3082,34.04652,-118.237411,3018,34.043732,-118.260139,12107,1,One Way,Walk-up,standard,Traction & Rose,Grand & Olympic
163264693,3,6/11/2021 23:08,6/11/2021 23:11,4406,34.101891,-118.300613,4509,34.101639,-118.309174,12120,30,One Way,Monthly Pass,standard,Normandie & Hollywood,Western & Hollywood
163265195,27,6/11/2021 23:10,6/11/2021 23:36,4266,34.026291,-118.277687,4246,34.023708,-118.279167,18954,30,One Way,Monthly Pass,electric,28th & Figueroa,32nd & Figueroa
163265093,21,6/11/2021 23:13,6/11/2021 23:34,4557,34.011799,-118.419441,4553,33.99958,-118.44136,13336,30,One Way,Monthly Pass,standard,Venice & Sawtelle,Venice & Beethoven
163268705,59,6/11/2021 23:16,6/12/2021 0:15,4212,33.988129,-118.471741,4212,33.988129,-118.471741,16142,1,Round Trip,One Day Pass,standard,Windward & Main,Windward & Main
163268704,54,6/11/2021 23:17,6/12/2021 0:11,4212,33.988129,-118.471741,4212,33.988129,-118.471741,15831,1,Round Trip,One Day Pass,standard,Windward & Main,Windward & Main
163265295,7,6/11/2021 23:35,6/11/2021 23:42,3008,34.046612,-118.262733,4491,34.04744,-118.24794,19544,30,One Way,Monthly Pass,electric,Figueroa & 9th,Main & Winston
163268702,36,6/11/2021 23:36,6/12/2021 0:12,4212,33.988129,-118.471741,4212,33.988129,-118.471741,15402,1,Round Trip,One Day Pass,standard,Windward & Main,Windward & Main
163265396,14,6/11/2021 23:36,6/11/2021 23:50,4553,33.99958,-118.44136,4205,33.993771,-118.453667,13336,30,One Way,Monthly Pass,standard,Venice & Beethoven,Venice & Lincoln
163265193,3,6/11/2021 23:36,6/11/2021 23:39,4315,34.054031,-118.27092,4313,34.056808,-118.275002,12047,30,One Way,Monthly Pass,standard,Union & 7th,Westlake/Macarthur Park Station
163265293,9,6/11/2021 23:36,6/11/2021 23:45,3005,34.0485,-118.258537,3034,34.042061,-118.263382,19358,30,One Way,Monthly Pass,electric,7th & Flower,Hope & 11th
163268498,26,6/11/2021 23:37,6/12/2021 0:03,4246,34.023708,-118.279167,4246,34.023708,-118.279167,18954,30,Round Trip,Monthly Pass,electric,32nd & Figueroa,32nd & Figueroa
163265393,7,6/11/2021 23:41,6/11/2021 23:48,4313,34.056808,-118.275002,4410,34.063351,-118.296799,17312,30,One Way,Monthly Pass,electric,Westlake/Macarthur Park Station,Kenmore & 6th
163268901,38,6/11/2021 23:46,6/12/2021 0:24,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15557,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163268496,12,6/11/2021 23:49,6/12/2021 0:01,4204,33.988419,-118.45163,4209,33.996239,-118.477448,13357,30,One Way,Monthly Pass,standard,Washington & Abbot Kinney,Rose & Main
163268495,12,6/11/2021 23:49,6/12/2021 0:01,3074,34.04417,-118.261169,4449,34.04557,-118.274193,6670,30,One Way,Monthly Pass,standard,Hope & Olympic,12th & Valencia
163265593,8,6/11/2021 23:50,6/11/2021 23:58,3030,34.051941,-118.24353,3031,34.044701,-118.252441,15532,1,One Way,Walk-up,standard,Main & 1st,7th & Spring
163268897,34,6/11/2021 23:50,6/12/2021 0:24,4543,33.95718,-118.451248,4543,33.95718,-118.451248,13902,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163268794,24,6/11/2021 23:53,6/12/2021 0:17,4205,33.993771,-118.453667,4213,33.995369,-118.464798,13336,30,One Way,Monthly Pass,standard,Venice & Lincoln,7th & Westminster
163268493,7,6/11/2021 23:54,6/12/2021 0:01,4543,33.95718,-118.451248,4543,33.95718,-118.451248,13580,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163268894,22,6/12/2021 0:01,6/12/2021 0:23,4543,33.95718,-118.451248,4543,33.95718,-118.451248,16219,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163268893,19,6/12/2021 0:05,6/12/2021 0:24,4246,34.023708,-118.279167,4454,34.017899,-118.291718,18954,30,One Way,Monthly Pass,electric,32nd & Figueroa,Vermont & Exposition
163269096,20,6/12/2021 0:13,6/12/2021 0:33,3031,34.044701,-118.252441,3048,34.041691,-118.235352,15532,1,One Way,Walk-up,standard,7th & Spring,5th & Hewitt
163269095,19,6/12/2021 0:14,6/12/2021 0:33,3031,34.044701,-118.252441,3048,34.041691,-118.235352,20234,1,One Way,Walk-up,standard,7th & Spring,5th & Hewitt
163269094,19,6/12/2021 0:14,6/12/2021 0:33,3031,34.044701,-118.252441,3048,34.041691,-118.235352,20029,1,One Way,Walk-up,standard,7th & Spring,5th & Hewitt
163269093,15,6/12/2021 0:18,6/12/2021 0:33,4213,33.995369,-118.464798,4214,33.99556,-118.481552,13336,30,One Way,Monthly Pass,standard,7th & Westminster,Ocean Front Walk & Navy
163269597,37,6/12/2021 0:20,6/12/2021 0:57,4543,33.95718,-118.451248,4543,33.95718,-118.451248,13580,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163269193,16,6/12/2021 0:20,6/12/2021 0:36,3074,34.04417,-118.261169,3048,34.041691,-118.235352,6633,30,One Way,Monthly Pass,standard,Hope & Olympic,5th & Hewitt
163269293,16,6/12/2021 0:27,6/12/2021 0:43,4491,34.04744,-118.24794,4410,34.063351,-118.296799,19544,30,One Way,Monthly Pass,electric,Main & Winston,Kenmore & 6th
163269594,30,6/12/2021 0:27,6/12/2021 0:57,4543,33.95718,-118.451248,4543,33.95718,-118.451248,6390,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163272996,53,6/12/2021 0:37,6/12/2021 1:30,4214,33.99556,-118.481552,4563,34.017681,-118.409081,13336,30,One Way,Monthly Pass,standard,Ocean Front Walk & Navy,Venice & Glendon
163269493,10,6/12/2021 0:44,6/12/2021 0:54,3014,34.05661,-118.237213,3078,34.064281,-118.238937,13713,30,One Way,Monthly Pass,standard,Union Station West Portal,Hill & College
163272493,8,6/12/2021 0:53,6/12/2021 1:01,3005,34.0485,-118.258537,4315,34.054031,-118.27092,12020,30,One Way,Monthly Pass,standard,7th & Flower,Union & 7th
163272693,12,6/12/2021 0:59,6/12/2021 1:11,4512,34.043812,-118.264969,4300,34.04887,-118.2743,20032,30,One Way,Monthly Pass,standard,Figueroa & 11th,Union & Olympic
163273093,13,6/12/2021 1:20,6/12/2021 1:33,4213,33.995369,-118.464798,4213,33.995369,-118.464798,16113,1,Round Trip,Walk-up,standard,7th & Westminster,7th & Westminster
163276796,54,6/12/2021 1:22,6/12/2021 2:16,3078,34.064281,-118.238937,3014,34.05661,-118.237213,15130,30,One Way,Monthly Pass,standard,Hill & College,Union Station West Portal
163273393,17,6/12/2021 1:32,6/12/2021 1:49,4563,34.017681,-118.409081,4548,34.026829,-118.393517,13336,30,One Way,Monthly Pass,standard,Venice & Glendon,Durango & Venice
163273493,16,6/12/2021 1:36,6/12/2021 1:52,4304,34.06258,-118.290092,4587,34.060791,-118.309067,17174,1,One Way,One Day Pass,electric,Shatto Pl & Wilshire,Wiltern
163277396,59,6/12/2021 1:51,6/12/2021 2:50,4548,34.026829,-118.393517,4405,34.051899,-118.293678,13336,30,One Way,Monthly Pass,standard,Durango & Venice,Berendo & Olympic
163276693,1,6/12/2021 2:10,6/12/2021 2:11,4548,34.026829,-118.393517,4558,34.025688,-118.395302,13777,30,One Way,Monthly Pass,standard,Durango & Venice,Bagley & Venice
161080921,25,5/20/2021 21:15,5/20/2021 21:40,4587,34.060791,-118.309067,4513,34.08371,-118.296021,12005,1,One Way,Walk-up,standard,Wiltern,Edgemont & Melrose
161147748,42,5/21/2021 15:36,5/21/2021 16:18,4587,34.060791,-118.309067,4523,34.068748,-118.30928,6704,30,One Way,Monthly Pass,standard,Wiltern,Western & 3rd
163280695,24,6/12/2021 2:51,6/12/2021 3:15,4405,34.051899,-118.293678,4491,34.04744,-118.24794,13336,30,One Way,Monthly Pass,standard,Berendo & Olympic,Main & Winston
163277594,6,6/12/2021 2:54,6/12/2021 3:00,4476,34.08252,-118.27272,4472,34.092602,-118.28093,12187,30,One Way,Monthly Pass,standard,Sunset & Silver Lake,Santa Monica & Sunset
163277593,5,6/12/2021 2:55,6/12/2021 3:00,4476,34.08252,-118.27272,4472,34.092602,-118.28093,5741,365,One Way,Annual Pass,standard,Sunset & Silver Lake,Santa Monica & Sunset
163280993,18,6/12/2021 3:12,6/12/2021 3:30,4410,34.063351,-118.296799,4450,34.063492,-118.287163,15790,1,One Way,Walk-up,standard,Kenmore & 6th,Virgil & 6th
163284194,9,6/12/2021 3:54,6/12/2021 4:03,4564,34.035351,-118.434143,4561,34.020061,-118.422684,19541,30,One Way,Monthly Pass,electric,Expo/Sepulveda E Line Station,Sepulveda & Palms
163284694,30,6/12/2021 3:56,6/12/2021 4:26,3056,34.03746,-118.265381,4510,34.077351,-118.264549,20005,1,One Way,Walk-up,standard,Grand & 14th,Mohawk Bend
163288694,20,6/12/2021 5:05,6/12/2021 5:25,4404,34.04813,-118.271027,4404,34.04813,-118.271027,6052,30,Round Trip,Monthly Pass,standard,Albany & Olympic,Albany & Olympic
163289194,28,6/12/2021 5:26,6/12/2021 5:54,4404,34.04813,-118.271027,4404,34.04813,-118.271027,12015,30,Round Trip,Monthly Pass,standard,Albany & Olympic,Albany & Olympic
163296698,63,6/12/2021 6:24,6/12/2021 7:27,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15557,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163296697,62,6/12/2021 6:25,6/12/2021 7:27,4543,33.95718,-118.451248,4543,33.95718,-118.451248,16219,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163293294,26,6/12/2021 6:31,6/12/2021 6:57,4404,34.04813,-118.271027,4404,34.04813,-118.271027,12015,30,Round Trip,Monthly Pass,standard,Albany & Olympic,Albany & Olympic
163296896,50,6/12/2021 6:49,6/12/2021 7:39,4543,33.95718,-118.451248,4208,33.99868,-118.472977,6390,365,One Way,Annual Pass,standard,Toes Beach at Culver Blvd,Rose & Rennie
163296997,52,6/12/2021 6:49,6/12/2021 7:41,4543,33.95718,-118.451248,4208,33.99868,-118.472977,13902,365,One Way,Annual Pass,standard,Toes Beach at Culver Blvd,Rose & Rennie
163296294,8,6/12/2021 7:00,6/12/2021 7:08,4210,33.984341,-118.47155,4214,33.99556,-118.481552,13439,1,One Way,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & Navy
163300610,65,6/12/2021 7:24,6/12/2021 8:29,4212,33.988129,-118.471741,4212,33.988129,-118.471741,15606,1,Round Trip,One Day Pass,standard,Windward & Main,Windward & Main
163300609,64,6/12/2021 7:25,6/12/2021 8:29,4212,33.988129,-118.471741,4212,33.988129,-118.471741,15402,1,Round Trip,One Day Pass,standard,Windward & Main,Windward & Main
163297300,26,6/12/2021 7:30,6/12/2021 7:56,4300,34.04887,-118.2743,4454,34.017899,-118.291718,13229,30,One Way,Monthly Pass,standard,Union & Olympic,Vermont & Exposition
163296995,13,6/12/2021 7:31,6/12/2021 7:44,4455,34.10936,-118.271812,4457,34.100109,-118.289864,5721,30,One Way,Monthly Pass,standard,Rowena & Hyperion,Hollywood & Rodney
163296894,1,6/12/2021 7:36,6/12/2021 7:37,4516,34.045849,-118.254402,4516,34.045849,-118.254402,19449,30,Round Trip,Monthly Pass,electric,7th & Hill,7th & Hill
163321226,330,6/12/2021 7:36,6/12/2021 13:06,4215,34.014309,-118.491341,4215,34.014309,-118.491341,6668,1,Round Trip,Walk-up,standard,Downtown Santa Monica E Line Station,Downtown Santa Monica E Line Station
163402328,1440,6/12/2021 7:38,6/13/2021 7:38,4516,34.045849,-118.254402,3000,,,17617,30,One Way,Monthly Pass,electric,7th & Hill,Virtual Station
163301225,79,6/12/2021 7:38,6/12/2021 8:57,4215,34.014309,-118.491341,4215,34.014309,-118.491341,13889,1,Round Trip,Walk-up,standard,Downtown Santa Monica E Line Station,Downtown Santa Monica E Line Station
163297095,7,6/12/2021 7:40,6/12/2021 7:47,4208,33.99868,-118.472977,4208,33.99868,-118.472977,19414,365,Round Trip,Annual Pass,electric,Rose & Rennie,Rose & Rennie
163301018,66,6/12/2021 7:41,6/12/2021 8:47,4208,33.99868,-118.472977,4214,33.99556,-118.481552,13902,365,One Way,Annual Pass,standard,Rose & Rennie,Ocean Front Walk & Navy
163297296,14,6/12/2021 7:43,6/12/2021 7:57,3062,34.047749,-118.243172,4511,34.056278,-118.231773,15670,30,One Way,Monthly Pass,standard,3rd & San Pedro,Union Station East Portal
163297094,1,6/12/2021 7:48,6/12/2021 7:49,4208,33.99868,-118.472977,4208,33.99868,-118.472977,13990,365,Round Trip,Annual Pass,standard,Rose & Rennie,Rose & Rennie
163301015,58,6/12/2021 7:49,6/12/2021 8:47,4208,33.99868,-118.472977,4214,33.99556,-118.481552,16235,365,One Way,Annual Pass,standard,Rose & Rennie,Ocean Front Walk & Navy
163297194,3,6/12/2021 7:51,6/12/2021 7:54,4475,34.045181,-118.243248,3023,34.050911,-118.240967,12452,365,One Way,Annual Pass,standard,San Pedro & Winston,1st & Judge John Aiso
163300096,10,6/12/2021 7:51,6/12/2021 8:01,4215,34.014309,-118.491341,4209,33.996239,-118.477448,15875,30,One Way,Monthly Pass,standard,Downtown Santa Monica E Line Station,Rose & Main
163301012,52,6/12/2021 7:56,6/12/2021 8:48,4255,33.97366,-118.422859,4583,33.976189,-118.418419,13985,30,One Way,Monthly Pass,standard,Seabluff & Runway,McConnell & Runway
163300499,25,6/12/2021 7:57,6/12/2021 8:22,4454,34.017899,-118.291718,4249,34.020302,-118.281181,13229,30,One Way,Monthly Pass,standard,Vermont & Exposition,Figueroa & McCarthy Way
163300095,3,6/12/2021 7:59,6/12/2021 8:02,3031,34.044701,-118.252441,3006,34.04554,-118.256668,5987,30,One Way,Monthly Pass,standard,7th & Spring,Olive & 8th
163300394,11,6/12/2021 8:08,6/12/2021 8:19,4573,34.030472,-118.420982,4546,34.031399,-118.453629,19966,30,One Way,Monthly Pass,electric,Westwood & National,Expo/Bundy E Line Station
163301006,35,6/12/2021 8:12,6/12/2021 8:47,3026,34.063179,-118.24588,3074,34.04417,-118.261169,20017,1,One Way,Walk-up,standard,Figueroa & Cesar Chavez,Hope & Olympic
163300494,6,6/12/2021 8:18,6/12/2021 8:24,3037,34.034801,-118.231277,4387,34.03352,-118.241837,20255,30,One Way,Monthly Pass,standard,Imperial & 7th,Row DTLA
163300697,10,6/12/2021 8:22,6/12/2021 8:32,4209,33.996239,-118.477448,4210,33.984341,-118.47155,13357,30,One Way,Monthly Pass,standard,Rose & Main,Ocean Front Walk & North Venice
163300594,8,6/12/2021 8:22,6/12/2021 8:30,4209,33.996239,-118.477448,4206,33.998341,-118.461014,6164,30,One Way,Monthly Pass,standard,Rose & Main,California & Lincoln
163301002,22,6/12/2021 8:24,6/12/2021 8:46,3030,34.051941,-118.24353,4474,34.110031,-118.287163,20122,30,One Way,Monthly Pass,standard,Main & 1st,Ambrose & Hillhurst
163300797,13,6/12/2021 8:24,6/12/2021 8:37,4449,34.04557,-118.274193,3063,34.048038,-118.253738,6653,30,One Way,Monthly Pass,standard,12th & Valencia,Pershing Square
163300695,6,6/12/2021 8:25,6/12/2021 8:31,4565,33.989948,-118.434669,4553,33.99958,-118.44136,13878,365,One Way,Annual Pass,standard,Alla & Maxella,Venice & Beethoven
163300997,14,6/12/2021 8:32,6/12/2021 8:46,4553,33.99958,-118.44136,4563,34.017681,-118.409081,17440,365,One Way,Annual Pass,electric,Venice & Beethoven,Venice & Glendon
163301098,22,6/12/2021 8:32,6/12/2021 8:54,4249,34.020302,-118.281181,3047,34.039982,-118.266403,13229,30,One Way,Monthly Pass,standard,Figueroa & McCarthy Way,Pico & Flower
163304101,34,6/12/2021 8:34,6/12/2021 9:08,4491,34.04744,-118.24794,3027,34.04998,-118.247162,20093,30,One Way,Monthly Pass,standard,Main & Winston,Spring & 3rd
163300994,8,6/12/2021 8:42,6/12/2021 8:50,4455,34.10936,-118.271812,4493,34.090279,-118.277191,20152,30,One Way,Monthly Pass,standard,Rowena & Hyperion,Sunset Triangle Plaza
163301094,9,6/12/2021 8:44,6/12/2021 8:53,4490,34.053551,-118.255836,3082,34.04652,-118.237411,17346,1,One Way,One Day Pass,electric,Figueroa & 4th,Traction & Rose
163304710,50,6/12/2021 8:49,6/12/2021 9:39,4214,33.99556,-118.481552,4545,33.95879,-118.44828,16235,365,One Way,Annual Pass,standard,Ocean Front Walk & Navy,Vista Del Mar & Culver
163304096,16,6/12/2021 8:49,6/12/2021 9:05,3047,34.039982,-118.266403,3069,34.05088,-118.248253,12151,30,One Way,Monthly Pass,standard,Pico & Flower,Broadway & 3rd
163304708,48,6/12/2021 8:52,6/12/2021 9:40,4214,33.99556,-118.481552,4545,33.95879,-118.44828,13439,365,One Way,Annual Pass,standard,Ocean Front Walk & Navy,Vista Del Mar & Culver
163303995,8,6/12/2021 8:56,6/12/2021 9:04,3047,34.039982,-118.266403,3064,34.046131,-118.257591,13229,30,One Way,Monthly Pass,standard,Pico & Flower,Grand & 8th
163304706,41,6/12/2021 8:57,6/12/2021 9:38,3082,34.04652,-118.237411,3026,34.063179,-118.24588,17346,1,One Way,One Day Pass,electric,Traction & Rose,Figueroa & Cesar Chavez
163304196,13,6/12/2021 8:59,6/12/2021 9:12,4547,33.9897,-118.448883,4209,33.996239,-118.477448,15174,30,One Way,Monthly Pass,standard,Stanford & Washington,Rose & Main
163304601,19,6/12/2021 9:15,6/12/2021 9:34,3064,34.046131,-118.257591,4405,34.051899,-118.293678,13229,30,One Way,Monthly Pass,standard,Grand & 8th,Berendo & Olympic
163304498,12,6/12/2021 9:16,6/12/2021 9:28,4404,34.04813,-118.271027,4404,34.04813,-118.271027,12015,30,Round Trip,Monthly Pass,standard,Albany & Olympic,Albany & Olympic
163313138,159,6/12/2021 9:17,6/12/2021 11:56,4214,33.99556,-118.481552,4214,33.99556,-118.481552,13902,1,Round Trip,Walk-up,standard,Ocean Front Walk & Navy,Ocean Front Walk & Navy
163304803,19,6/12/2021 9:23,6/12/2021 9:42,4473,34.07159,-118.282288,4302,34.092491,-118.291443,16600,365,One Way,Annual Pass,electric,Vendome & Beverly,Vermont Pl & Vermont
163304801,18,6/12/2021 9:25,6/12/2021 9:43,4426,34.149872,-118.378891,4285,,,15630,30,One Way,Monthly Pass,smart,Tujunga & Moorpark,Metro Bike Share Free Bikes
163304595,6,6/12/2021 9:26,6/12/2021 9:32,3024,34.05772,-118.24897,3042,34.049301,-118.238808,5878,30,One Way,Monthly Pass,standard,Hope & 1st,1st & Central
163304594,5,6/12/2021 9:28,6/12/2021 9:33,4440,34.061661,-118.298241,4304,34.06258,-118.290092,5771,30,One Way,Monthly Pass,standard,Wilshire & Alexandria,Shatto Pl & Wilshire
163304797,14,6/12/2021 9:29,6/12/2021 9:43,4404,34.04813,-118.271027,4404,34.04813,-118.271027,12015,30,Round Trip,Monthly Pass,standard,Albany & Olympic,Albany & Olympic
163304796,6,6/12/2021 9:35,6/12/2021 9:41,3042,34.049301,-118.238808,4540,34.04776,-118.22541,5878,30,One Way,Monthly Pass,standard,1st & Central,1st & Utah
163308131,37,6/12/2021 9:36,6/12/2021 10:13,4311,34.059689,-118.294662,4311,34.059689,-118.294662,19998,1,Round Trip,Walk-up,standard,7th & Berendo,7th & Berendo
163308018,32,6/12/2021 9:37,6/12/2021 10:09,4214,33.99556,-118.481552,4214,33.99556,-118.481552,5925,1,Round Trip,Walk-up,standard,Ocean Front Walk & Navy,Ocean Front Walk & Navy
163308016,30,6/12/2021 9:39,6/12/2021 10:09,4214,33.99556,-118.481552,4214,33.99556,-118.481552,6372,1,Round Trip,Walk-up,standard,Ocean Front Walk & Navy,Ocean Front Walk & Navy
163305002,10,6/12/2021 9:40,6/12/2021 9:50,4206,33.998341,-118.461014,4209,33.996239,-118.477448,15432,30,One Way,Monthly Pass,standard,California & Lincoln,Rose & Main
163308125,30,6/12/2021 9:43,6/12/2021 10:13,4311,34.059689,-118.294662,4311,34.059689,-118.294662,20034,1,Round Trip,Walk-up,standard,7th & Berendo,7th & Berendo
163304896,7,6/12/2021 9:43,6/12/2021 9:50,4581,33.970242,-118.426071,4583,33.976189,-118.418419,16047,1,One Way,Walk-up,standard,Playa Vista Library,McConnell & Runway
163304895,2,6/12/2021 9:44,6/12/2021 9:46,4311,34.059689,-118.294662,4311,34.059689,-118.294662,12131,1,Round Trip,Walk-up,standard,7th & Berendo,7th & Berendo
163304894,6,6/12/2021 9:44,6/12/2021 9:50,4581,33.970242,-118.426071,4583,33.976189,-118.418419,6559,1,One Way,Walk-up,standard,Playa Vista Library,McConnell & Runway
163308120,26,6/12/2021 9:47,6/12/2021 10:13,4311,34.059689,-118.294662,4311,34.059689,-118.294662,6685,1,Round Trip,Walk-up,standard,7th & Berendo,7th & Berendo
163304996,3,6/12/2021 9:48,6/12/2021 9:51,4410,34.063351,-118.296799,4444,34.061619,-118.305573,5948,30,One Way,Monthly Pass,standard,Kenmore & 6th,Wilshire & Hobart
163317173,178,6/12/2021 9:51,6/12/2021 12:49,4544,33.928459,-118.435204,4214,33.99556,-118.481552,16027,1,One Way,Walk-up,standard,Dockweiler Beach at Imperial Hwy,Ocean Front Walk & Navy
163309065,66,6/12/2021 9:52,6/12/2021 10:58,4544,33.928459,-118.435204,4214,33.99556,-118.481552,16131,1,One Way,Walk-up,standard,Dockweiler Beach at Imperial Hwy,Ocean Front Walk & Navy
163308005,12,6/12/2021 9:53,6/12/2021 10:05,4493,34.090279,-118.277191,4455,34.10936,-118.271812,6646,30,One Way,Monthly Pass,standard,Sunset Triangle Plaza,Rowena & Hyperion
163308114,13,6/12/2021 9:57,6/12/2021 10:10,4405,34.051899,-118.293678,4300,34.04887,-118.2743,20201,30,One Way,Monthly Pass,standard,Berendo & Olympic,Union & Olympic
163308113,18,6/12/2021 9:57,6/12/2021 10:15,4509,34.101639,-118.309174,4444,34.061619,-118.305573,5963,1,One Way,One Day Pass,standard,Western & Hollywood,Wilshire & Hobart
163325220,10,6/12/2021 10:00,6/12/2021 10:10,3066,34.063389,-118.23616,3000,,,6101,365,One Way,Annual Pass,standard,Spring & College,Virtual Station
163308104,7,6/12/2021 10:06,6/12/2021 10:13,3022,34.04607,-118.233093,3037,34.034801,-118.231277,19996,30,One Way,Monthly Pass,standard,3rd & Santa Fe,Imperial & 7th
163308103,6,6/12/2021 10:07,6/12/2021 10:13,3022,34.04607,-118.233093,3037,34.034801,-118.231277,6049,30,One Way,Monthly Pass,standard,3rd & Santa Fe,Imperial & 7th
163359199,520,6/12/2021 10:08,6/12/2021 18:48,4209,33.996239,-118.477448,4209,33.996239,-118.477448,20003,1,Round Trip,Walk-up,standard,Rose & Main,Rose & Main
163308307,11,6/12/2021 10:10,6/12/2021 10:21,4483,34.1007,-118.259117,4476,34.08252,-118.27272,19736,30,One Way,Monthly Pass,electric,Glendale & Silver Lake,Sunset & Silver Lake
163309024,46,6/12/2021 10:13,6/12/2021 10:59,4543,33.95718,-118.451248,4543,33.95718,-118.451248,13580,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
163308708,29,6/12/2021 10:13,6/12/2021 10:42,4446,34.05323,-118.278419,4404,34.04813,-118.271027,6198,30,One Way,Monthly Pass,standard,James M. Wood & Alvarado,Albany & Olympic
163311932,53,6/12/2021 10:14,6/12/2021 11:07,3031,34.044701,-118.252441,3069,34.05088,-118.248253,5979,1,One Way,Walk-up,standard,7th & Spring,Broadway & 3rd
163317141,150,6/12/2021 10:16,6/12/2021 12:46,3036,34.039188,-118.232529,3036,34.039188,-118.232529,12319,1,Round Trip,Walk-up,standard,Willow St & Mateo St,Willow St & Mateo St
163308810,31,6/12/2021 10:16,6/12/2021 10:47,4214,33.99556,-118.481552,4546,34.031399,-118.453629,5925,30,One Way,Monthly Pass,standard,Ocean Front Walk & Navy,Expo/Bundy E Line Station
163317139,150,6/12/2021 10:16,6/12/2021 12:46,3036,34.039188,-118.232529,3036,34.039188,-118.232529,6422,1,Round Trip,Walk-up,standard,Willow St & Mateo St,Willow St & Mateo St
163308195,1,6/12/2021 10:19,6/12/2021 10:20,4571,34.027649,-118.413559,4571,34.027649,-118.413559,20047,1,Round Trip,One Day Pass,standard,Rose & Overland,Rose & Overland
163332035,398,6/12/2021 10:20,6/12/2021 16:58,4571,34.027649,-118.413559,4571,34.027649,-118.413559,5826,1,Round Trip,One Day Pass,standard,Rose & Overland,Rose & Overland
163312031,54,6/12/2021 10:21,6/12/2021 11:15,4209,33.996239,-118.477448,4215,34.014309,-118.491341,15875,1,One Way,Walk-up,standard,Rose & Main,Downtown Santa Monica E Line Station
163312030,53,6/12/2021 10:22,6/12/2021 11:15,4209,33.996239,-118.477448,4215,34.014309,-118.491341,15432,1,One Way,Walk-up,standard,Rose & Main,Downtown Santa Monica E Line Station
163312758,84,6/12/2021 10:23,6/12/2021 11:47,4405,34.051899,-118.293678,4570,34.01376,-118.417801,16073,1,One Way,Walk-up,standard,Berendo & Olympic,Sepulveda & Venice
163308494,9,6/12/2021 10:23,6/12/2021 10:32,4306,34.057652,-118.292183,4314,34.057709,-118.279762,13391,30,One Way,Monthly Pass,standard,8th & Vermont,7th & Park View
163308594,10,6/12/2021 10:25,6/12/2021 10:35,3018,34.043732,-118.260139,4227,34.0298,-118.270309,12017,1,One Way,Walk-up,standard,Grand & Olympic,Grand / LATTC
163312755,80,6/12/2021 10:27,6/12/2021 11:47,4405,34.051899,-118.293678,4570,34.01376,-118.417801,5847,1,One Way,Walk-up,standard,Berendo & Olympic,Sepulveda & Venice
