trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
124682711,26,7/1/2019 8:37,7/1/2019 9:03,3026,34.063179,-118.24588,3025,34.03286,-118.268082,5949,30,One Way,Monthly Pass,standard
124682001,10,7/1/2019 8:39,7/1/2019 8:49,3008,34.046612,-118.262733,3051,34.045422,-118.253517,6681,1,One Way,Walk-up,standard
124682002,8,7/1/2019 8:39,7/1/2019 8:47,3049,34.056969,-118.253593,3063,34.048038,-118.253738,17584,30,One Way,Monthly Pass,electric
124682470,16,7/1/2019 8:41,7/1/2019 8:57,3027,34.04998,-118.247162,4227,34.0298,-118.270309,17582,365,One Way,Annual Pass,electric
124682704,18,7/1/2019 8:42,7/1/2019 9:00,4344,34.014309,-118.491341,4349,33.996239,-118.477448,15941,30,One Way,Monthly Pass,smart
124682235,7,7/1/2019 8:43,7/1/2019 8:50,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6241,30,One Way,Monthly Pass,standard
124682468,12,7/1/2019 8:44,7/1/2019 8:56,3005,34.0485,-118.258537,3037,34.034801,-118.231277,6563,365,One Way,Walk-up,standard
124681997,1,7/1/2019 8:46,7/1/2019 8:47,3067,34.045181,-118.250237,3067,34.045181,-118.250237,12308,30,Round Trip,Monthly Pass,standard
124682700,18,7/1/2019 8:46,7/1/2019 9:04,4335,34.023392,-118.399223,4331,34.00351,-118.43438,15267,30,One Way,Monthly Pass,smart
124682934,19,7/1/2019 8:46,7/1/2019 9:05,4335,34.023392,-118.399223,4331,34.00351,-118.43438,16274,30,One Way,Monthly Pass,smart
124682233,7,7/1/2019 8:47,7/1/2019 8:54,3067,34.045181,-118.250237,4387,34.03352,-118.241837,6305,30,One Way,Monthly Pass,standard
124682466,10,7/1/2019 8:47,7/1/2019 8:57,4343,33.998322,-118.460983,4349,33.996239,-118.477448,15438,30,One Way,Monthly Pass,smart
124682463,5,7/1/2019 8:50,7/1/2019 8:55,3018,34.043732,-118.260139,3063,34.048038,-118.253738,6393,30,One Way,Monthly Pass,standard
124682464,9,7/1/2019 8:50,7/1/2019 8:59,3030,34.051941,-118.24353,3019,34.038609,-118.260857,18984,30,One Way,Monthly Pass,electric
124682695,12,7/1/2019 8:50,7/1/2019 9:02,3006,34.04554,-118.256668,4400,34.027828,-118.247139,6343,30,One Way,Monthly Pass,standard
124682232,3,7/1/2019 8:51,7/1/2019 8:54,3051,34.045422,-118.253517,3005,34.0485,-118.258537,12297,30,One Way,Monthly Pass,standard
124682926,17,7/1/2019 8:52,7/1/2019 9:09,3067,34.045181,-118.250237,4227,34.0298,-118.270309,12055,30,One Way,Monthly Pass,standard
124682461,4,7/1/2019 8:55,7/1/2019 8:59,3063,34.048038,-118.253738,3069,34.05088,-118.248253,16283,30,One Way,Monthly Pass,electric
